store_id,sku_id,baseline_median,baseline_mad
4,P00927,12.93,0.01
4,P00928,3.73,0.01
4,P00930,3.14,0.01
4,P00931,12.78,0.01
4,P00932,4.58,0.01
4,P00933,4.58,0.01
4,P00934,14.85,0.01
4,P00935,3.41,0.01
4,P00936,15.52,0.01
4,P00937,3.68,0.01
4,P00938,8.14,0.01
4,P00939,1.97,0.01
4,P00940,3.89,0.01
4,P00941,8.05,0.01
4,P00942,6.41,0.01
4,P00944,6.68,0.01
4,P00945,4.04,0.01
4,P00946,6.69,0.01
4,P00948,10.99,0.01
4,P00949,12.52,0.01
4,P00950,9.73,0.01
4,P00951,8.34,0.01
4,P00952,2.91,0.01
4,P00953,9.68,0.01
4,P00954,2.98,0.01
4,P00955,4.94,0.01
4,P00956,9.17,0.01
4,P00957,6.35,0.01
4,P00958,1.99,0.01
4,P00959,16.27,0.01
4,P00960,9.51,0.01
4,P00961,3.32,0.01
4,P00962,3.48,0.01
4,P00963,5.96,0.01
4,P00964,9.42,0.01
4,P00965,6.44,0.01
4,P00966,2.34,0.01
4,P00967,3.73,0.01
4,P00968,4.29,0.01
4,P00969,9.34,0.01
4,P00970,3.38,0.01
4,P00971,3.98,0.01
4,P00972,6.8,0.01
4,P00973,2.93,0.01
4,P00974,8.58,0.01
4,P00975,3.55,0.01
4,P00976,11.26,0.01
4,P00977,3.3,0.01
4,P00978,3.88,0.01
4,P00979,3.5,0.01
4,P00980,3.42,0.01
4,P00981,4.78,0.01
4,P00982,4.04,0.01
4,P00983,4.81,0.01
4,P00984,3.5,0.01
4,P00985,2.37,0.01
4,P00986,11.81,0.01
4,P00987,6.58,0.01
4,P00988,7.13,0.01
4,P00989,2.99,0.01
4,P00990,2.78,0.01
4,P00991,6.15,0.01
4,P00992,9.19,0.01
4,P00993,3.8,0.01
4,P00994,9.97,0.01
4,P00995,3.9,0.01
4,P00996,7.67,0.01
4,P00997,4.07,0.01
4,P00998,4.68,0.01
4,P00999,2.78,0.01
4,P01000,3.71,0.01
4,P01001,5.74,0.01
4,P01002,13.6,0.01
4,P01003,1.53,0.01
4,P01004,4.15,0.01
4,P01005,4.55,0.01
4,P01006,4.93,0.01
4,P01007,4.49,0.01
4,P01008,4.86,0.01
4,P01009,8.15,0.01
4,P01010,4.02,0.01
4,P01011,6.02,0.01
4,P01012,2.87,0.01
4,P01013,8.09,0.01
4,P01014,12.22,0.01
4,P01015,2.49,0.01
4,P01016,4.31,0.01
4,P01017,5.84,0.01
4,P01018,2.94,0.01
4,P01019,5.63,0.01
4,P01020,8.81,0.01
4,P01021,3.57,0.01
4,P01022,3.13,0.01
4,P01023,3.7,0.01
4,P01024,2.49,0.01
4,P01025,7.51,0.01
4,P01026,8.23,0.01
4,P01027,7.38,0.01
4,P01028,2.9,0.01
4,P01029,3.93,0.01
4,P01030,9.05,0.01
4,P01031,2.09,0.01
4,P01033,2.67,0.01
4,P01034,10.22,0.01
4,P01036,9.34,0.01
4,P01038,4.38,0.01
4,P01039,3.8,0.01
4,P01041,2.42,0.01
4,P01042,2.55,0.01
4,P01043,3.13,0.01
4,P01044,5.03,0.01
4,P01045,2.44,0.01
4,P01046,12.06,0.01
4,P01047,4.44,0.01
4,P01048,2.69,0.01
4,P01049,6.01,0.01
4,P01050,4.11,0.01
4,P01051,2.42,0.01
4,P01052,1.56,0.01
4,P01053,9.37,0.01
4,P01054,1.93,0.01
4,P01055,4.46,0.01
4,P01056,3.89,0.01
4,P01057,2.23,0.01
4,P01058,11.33,0.01
4,P01059,6.37,0.01
4,P01060,3.29,0.01
4,P01061,3.38,0.01
4,P01062,4.29,0.01
4,P01063,4.85,0.01
4,P01064,1.98,0.01
4,P01065,3.05,0.01
4,P01066,7.22,0.01
4,P01067,6.48,0.01
4,P01068,3.04,0.01
4,P01069,9.71,0.01
4,P01070,4.96,0.01
4,P01071,2.3,0.01
4,P01072,5.31,0.01
4,P01073,2.94,0.01
4,P01074,6.9,0.01
4,P01075,2.45,0.01
4,P01076,6.67,0.01
4,P01077,8.02,0.01
4,P01078,4.01,0.01
4,P01079,5.87,0.01
4,P01080,2.28,0.01
4,P01081,3.28,0.01
4,P01082,5.22,0.01
4,P01083,2.98,0.01
4,P01084,2.76,0.01
4,P01085,6.81,0.01
4,P01086,3.91,0.01
4,P01087,1.85,0.01
4,P01088,7.25,0.01
4,P01089,7.62,0.01
4,P01090,3.97,0.01
4,P01091,5.34,0.01
4,P01092,6.85,0.01
4,P01093,4.27,0.01
4,P01094,4.22,0.01
4,P01095,5.88,0.01
4,P01096,2.78,0.01
4,P01099,10.68,0.01
4,P01100,6.82,0.01
4,P01101,3.2,0.01
4,P01102,3.37,0.01
4,P01103,3.24,0.01
4,P01104,8.16,0.01
4,P01105,10.51,0.01
4,P01106,2.74,0.01
4,P01107,9.89,0.01
4,P01108,2.98,0.01
4,P01109,2.57,0.01
4,P01110,4.8,0.01
4,P01111,10.34,0.01
4,P01112,4.23,0.01
4,P01113,4.56,0.01
4,P01114,4.76,0.01
4,P01115,3.99,0.01
4,P01116,3.53,0.01
4,P01117,3.33,0.01
4,P01118,5.78,0.01
4,P01119,3.48,0.01
4,P01120,2.16,0.01
4,P01121,3.48,0.01
4,P01122,2.27,0.01
4,P01123,4.95,0.01
4,P01124,3.87,0.01
4,P01125,5.56,0.01
4,P01126,8.06,0.01
4,P01127,4.44,0.01
4,P01128,5.12,0.01
4,P01130,13.65,0.01
4,P01131,7.33,0.01
4,P01132,5.43,0.01
4,P01133,3.82,0.01
4,P01134,3.27,0.01
4,P01135,2.4,0.01
4,P01136,4.98,0.01
4,P01137,2.87,0.01
4,P01138,8.33,0.01
4,P01139,2.8,0.01
4,P01140,3.69,0.01
4,P01141,3.54,0.01
4,P01142,3.16,0.01
4,P01143,4.01,0.01
4,P01144,2.89,0.01
4,P01145,4.31,0.01
4,P01146,7.62,0.01
4,P01147,2.93,0.01
4,P01148,2.2,0.01
4,P01149,11.24,0.01
4,P01150,4.69,0.01
4,P01151,1.65,0.01
4,P01152,6.81,0.01
4,P01154,5.31,0.01
4,P01155,3.38,0.01
4,P01156,2.84,0.01
4,P01157,3.86,0.01
4,P01158,7.04,0.01
4,P01159,2.1,0.01
4,P01160,10.83,0.01
4,P01161,6.51,0.01
4,P01162,4.63,0.01
4,P01163,3.22,0.01
4,P01164,3.64,0.01
4,P01165,7.37,0.01
4,P01166,9.66,0.01
4,P01167,8.57,0.01
4,P01168,2.44,0.01
4,P01169,3.74,0.01
4,P01171,3.31,0.01
4,P01172,3.41,0.01
4,P01173,1.36,0.01
4,P01174,2.42,0.01
4,P01175,4.46,0.01
4,P01176,4.09,0.01
4,P01177,9.2,0.01
4,P01178,3.68,0.01
4,P01179,4.08,0.01
4,P01180,16.21,0.01
4,P01181,2.5,0.01
4,P01182,4.07,0.01
4,P01183,5.23,0.01
4,P01184,2.21,0.01
4,P01186,3.59,0.01
4,P01187,10.51,0.01
4,P01188,4.51,0.01
4,P01189,5.32,0.01
4,P01190,2.29,0.01
4,P01191,3.3,0.01
4,P01192,7.18,0.01
4,P01193,8.91,0.01
4,P01194,13.57,0.01
4,P01195,11.05,0.01
4,P01196,8.14,0.01
4,P01197,3.54,0.01
4,P01198,7.01,0.01
4,P01199,3.31,0.01
4,P01200,9.36,0.01
4,P01201,5.48,0.01
4,P01202,4.26,0.01
4,P01203,12.07,0.01
4,P01204,2.87,0.01
4,P01205,5.38,0.01
4,P01206,4.19,0.01
4,P01207,4.14,0.01
4,P01208,9.28,0.01
4,P01210,4.42,0.01
4,P01211,7.29,0.01
4,P01212,2.53,0.01
4,P01213,3.66,0.01
4,P01214,3.19,0.01
4,P01216,3.25,0.01
4,P01217,11.69,0.01
4,P01218,5.3,0.01
4,P01219,6.03,0.01
4,P01221,2.55,0.01
4,P01222,3.0,0.01
4,P01223,8.27,0.01
4,P01224,4.6,0.01
4,P01225,2.83,0.01
4,P01226,3.99,0.01
4,P01227,2.86,0.01
4,P01228,2.56,0.01
4,P01229,3.84,0.01
4,P01231,3.25,0.01
4,P01232,10.12,0.01
4,P01233,5.35,0.01
4,P01234,3.14,0.01
4,P01235,2.38,0.01
4,P01236,2.74,0.01
4,P01237,4.6,0.01
4,P01238,13.2,0.01
4,P01239,5.6,0.01
4,P01241,2.25,0.01
4,P01242,4.05,0.01
4,P01243,2.68,0.01
4,P01244,3.37,0.01
4,P01245,3.67,0.01
4,P01247,4.45,0.01
4,P01248,6.03,0.01
4,P01249,9.42,0.01
4,P01250,6.67,0.01
4,P01251,5.51,0.01
4,P01252,3.94,0.01
4,P01253,2.31,0.01
4,P01254,3.5,0.01
4,P01255,3.29,0.01
4,P01256,4.07,0.01
4,P01257,5.78,0.01
4,P01258,3.21,0.01
4,P01260,6.11,0.01
4,P01261,8.43,0.01
4,P01262,5.73,0.01
4,P01263,7.65,0.01
4,P01264,4.87,0.01
4,P01265,1.57,0.01
4,P01266,7.72,0.01
4,P01267,2.14,0.01
4,P01268,3.75,0.01
4,P01269,2.51,0.01
4,P01270,7.09,0.01
4,P01271,10.84,0.01
4,P01272,7.72,0.01
4,P01273,5.74,0.01
4,P01274,6.09,0.01
4,P01275,2.8,0.01
4,P01276,8.6,0.01
4,P01277,6.2,0.01
4,P01278,10.07,0.01
4,P01279,3.13,0.01
4,P01280,3.49,0.01
4,P01282,4.05,0.01
4,P01283,3.39,0.01
4,P01284,3.68,0.01
4,P01285,9.53,0.01
4,P01286,6.12,0.01
4,P01287,3.85,0.01
4,P01288,6.5,0.01
4,P01289,4.36,0.01
4,P01290,5.31,0.01
4,P01291,2.53,0.01
4,P01292,2.52,0.01
4,P01293,6.1,0.01
4,P01294,3.05,0.01
4,P01295,8.3,0.01
4,P01296,2.25,0.01
4,P01297,2.27,0.01
4,P01298,5.07,0.01
4,P01299,6.23,0.01
4,P01300,8.98,0.01
4,P01301,3.88,0.01
4,P01303,6.13,0.01
4,P01304,2.45,0.01
4,P01305,3.33,0.01
4,P01306,8.52,0.01
4,P01307,2.94,0.01
4,P01309,10.9,0.01
4,P01310,3.73,0.01
4,P01311,7.56,0.01
4,P01312,3.34,0.01
4,P01313,3.23,0.01
4,P01314,3.92,0.01
4,P01315,2.95,0.01
4,P01316,13.33,0.01
4,P01317,6.09,0.01
4,P01318,6.08,0.01
4,P01319,5.02,0.01
4,P01320,3.64,0.01
4,P01321,5.99,0.01
4,P01322,9.46,0.01
4,P01323,5.35,0.01
4,P01324,3.71,0.01
4,P01325,8.21,0.01
4,P01327,5.1,0.01
4,P01328,3.04,0.01
4,P01329,4.17,0.01
4,P01330,7.22,0.01
4,P01331,2.04,0.01
4,P01332,3.29,0.01
4,P01333,3.99,0.01
4,P01334,2.82,0.01
4,P01335,3.26,0.01
4,P01336,7.58,0.01
4,P01337,4.74,0.01
4,P01338,2.67,0.01
4,P01339,3.19,0.01
4,P01340,3.63,0.01
4,P01341,6.18,0.01
4,P01342,3.21,0.01
4,P01343,5.98,0.01
4,P01344,3.67,0.01
4,P01345,3.5,0.01
4,P01346,2.61,0.01
4,P01347,2.89,0.01
4,P01348,7.85,0.01
4,P01349,3.31,0.01
4,P01350,5.03,0.01
4,P01351,5.41,0.01
4,P01352,3.74,0.01
4,P01353,3.27,0.01
4,P01354,3.46,0.01
4,P01355,3.78,0.01
4,P01356,9.52,0.01
4,P01358,2.77,0.01
4,P01359,6.37,0.01
4,P01360,1.74,0.01
4,P01361,3.16,0.01
4,P01362,3.05,0.01
4,P01363,5.23,0.01
4,P01364,6.54,0.01
4,P01366,3.08,0.01
4,P01367,7.96,0.01
4,P01368,1.88,0.01
4,P01369,2.64,0.01
4,P01370,1.99,0.01
4,P01371,8.03,0.01
4,P01372,7.62,0.01
4,P01373,3.9,0.01
4,P01374,4.02,0.01
4,P01375,1.7,0.01
4,P01376,3.98,0.01
4,P01377,4.64,0.01
4,P01378,5.98,0.01
4,P01379,11.93,0.01
4,P01380,6.22,0.01
4,P01381,11.61,0.01
4,P01382,4.3,0.01
4,P01383,5.42,0.01
4,P01384,9.89,0.01
4,P01386,3.74,0.01
4,P01387,2.47,0.01
4,P01388,6.73,0.01
4,P01389,4.43,0.01
4,P01390,5.85,0.01
4,P01392,3.72,0.01
4,P01393,6.8,0.01
4,P01394,3.38,0.01
4,P01395,3.95,0.01
4,P01396,8.81,0.01
4,P01398,7.07,0.01
4,P01399,9.15,0.01
4,P01400,10.83,0.01
4,P01401,9.71,0.01
4,P01402,9.58,0.01
4,P01403,4.65,0.01
4,P01404,5.35,0.01
4,P01405,7.41,0.01
4,P01406,9.91,0.01
4,P01407,5.67,0.01
4,P01408,4.34,0.01
4,P01409,3.52,0.01
4,P01410,2.17,0.01
4,P01411,2.65,0.01
4,P01412,3.59,0.01
4,P01413,7.46,0.01
4,P01414,7.46,0.01
4,P01415,7.31,0.01
4,P01416,4.9,0.01
4,P01417,8.28,0.01
4,P01418,7.72,0.01
4,P01419,8.36,0.01
4,P01420,10.92,0.01
4,P01421,10.15,0.01
4,P01423,3.39,0.01
4,P01424,4.34,0.01
4,P01425,3.78,0.01
4,P01426,5.66,0.01
4,P01427,4.93,0.01
4,P01428,3.24,0.01
4,P01429,5.0,0.01
4,P01430,6.98,0.01
4,P01431,7.32,0.01
4,P01432,1.98,0.01
4,P01433,3.15,0.01
4,P01434,2.32,0.01
4,P01435,3.83,0.01
4,P01436,8.81,0.01
4,P01437,7.54,0.01
4,P01438,1.83,0.01
4,P01439,5.5,0.01
4,P01440,13.37,0.01
4,P01441,4.25,0.01
4,P01442,5.21,0.01
4,P01443,10.33,0.01
4,P01444,7.59,0.01
4,P01445,5.59,0.01
4,P01446,2.76,0.01
4,P01447,1.81,0.01
4,P01448,3.5,0.01
4,P01449,6.21,0.01
4,P01450,6.13,0.01
4,P01451,2.4,0.01
4,P01452,2.26,0.01
4,P01453,8.68,0.01
4,P01454,2.36,0.01
4,P01455,3.25,0.01
4,P01456,2.96,0.01
4,P01457,5.78,0.01
4,P01458,2.27,0.01
4,P01459,8.58,0.01
4,P01461,7.89,0.01
4,P01462,8.83,0.01
4,P01463,2.16,0.01
4,P01464,7.6,0.01
4,P01465,6.55,0.01
4,P01466,7.87,0.01
4,P01467,11.87,0.01
4,P01468,3.04,0.01
4,P01469,11.13,0.01
4,P01470,5.13,0.01
4,P01472,2.64,0.01
4,P01473,2.81,0.01
4,P01474,7.59,0.01
4,P01475,2.99,0.01
4,P01476,8.59,0.01
4,P01477,5.63,0.01
4,P01478,4.81,0.01
4,P01479,9.42,0.01
4,P01480,2.26,0.01
4,P01481,9.29,0.01
4,P01482,4.14,0.01
4,P01483,7.85,0.01
4,P01484,12.95,0.01
4,P01485,4.6,0.01
4,P01486,12.81,0.01
4,P01487,4.26,0.01
4,P01488,4.17,0.01
4,P01489,2.69,0.01
4,P01490,3.93,0.01
4,P01491,4.59,0.01
4,P01492,4.58,0.01
4,P01493,1.93,0.01
4,P01494,7.73,0.01
4,P01495,3.64,0.01
4,P01496,2.55,0.01
4,P01497,3.19,0.01
4,P01498,2.11,0.01
4,P01499,1.99,0.01
5,P00001,2.83,0.01
5,P00002,2.9,0.01
5,P00004,11.32,0.01
5,P00005,4.45,0.01
5,P00006,7.27,0.01
5,P00007,3.11,0.01
5,P00008,5.15,0.01
5,P00009,2.66,0.01
5,P00010,4.96,0.01
5,P00011,2.72,0.01
5,P00012,7.03,0.01
5,P00013,8.66,0.01
5,P00014,5.67,0.01
5,P00015,6.11,0.01
5,P00016,9.25,0.01
5,P00017,6.88,0.01
5,P00018,2.79,0.01
5,P00019,3.49,0.01
5,P00020,1.92,0.01
5,P00021,11.05,0.01
5,P00022,4.42,0.01
5,P00023,2.51,0.01
5,P00024,3.15,0.01
5,P00025,3.61,0.01
5,P00026,4.7,0.01
5,P00027,6.8,0.01
5,P00029,3.12,0.01
5,P00030,11.72,0.01
5,P00031,9.76,0.01
5,P00032,3.18,0.01
5,P00033,5.07,0.01
5,P00034,3.5,0.01
5,P00035,10.35,0.01
5,P00036,4.42,0.01
5,P00037,4.86,0.01
5,P00038,2.31,0.01
5,P00039,7.1,0.01
5,P00041,4.29,0.01
5,P00042,8.42,0.01
5,P00043,3.28,0.01
5,P00044,5.53,0.01
5,P00045,7.93,0.01
5,P00046,10.35,0.01
5,P00047,3.58,0.01
5,P00048,6.5,0.01
5,P00049,2.84,0.01
5,P00050,9.84,0.01
5,P00051,6.54,0.01
5,P00052,5.29,0.01
5,P00053,3.77,0.01
5,P00054,7.6,0.01
5,P00055,9.22,0.01
5,P00056,4.46,0.01
5,P00057,2.52,0.01
5,P00058,11.06,0.01
5,P00059,7.0,0.01
5,P00060,9.61,0.01
5,P00061,4.91,0.01
5,P00062,5.4,0.01
5,P00064,7.19,0.01
5,P00065,8.53,0.01
5,P00067,2.17,0.01
5,P00069,9.14,0.01
5,P00070,5.55,0.01
5,P00071,3.34,0.01
5,P00072,3.77,0.01
5,P00073,10.65,0.01
5,P00074,3.62,0.01
5,P00075,4.97,0.01
5,P00076,2.11,0.01
5,P00077,2.73,0.01
5,P00079,6.11,0.01
5,P00080,3.56,0.01
5,P00081,9.54,0.01
5,P00082,17.68,0.01
5,P00083,9.87,0.01
5,P00084,6.46,0.01
5,P00085,7.35,0.01
5,P00086,4.78,0.01
5,P00087,2.34,0.01
5,P00088,6.81,0.01
5,P00090,3.04,0.01
5,P00091,3.42,0.01
5,P00093,5.91,0.01
5,P00094,6.89,0.01
5,P00095,3.23,0.01
5,P00096,5.86,0.01
5,P00097,3.99,0.01
5,P00098,3.38,0.01
5,P00099,5.09,0.01
5,P00100,5.48,0.01
5,P00101,5.09,0.01
5,P00102,3.88,0.01
5,P00103,2.82,0.01
5,P00104,2.07,0.01
5,P00105,4.41,0.01
5,P00106,3.27,0.01
5,P00107,2.51,0.01
5,P00108,5.03,0.01
5,P00109,7.02,0.01
5,P00110,5.65,0.01
5,P00111,9.18,0.01
5,P00112,3.95,0.01
5,P00113,4.26,0.01
5,P00114,3.59,0.01
5,P00115,2.81,0.01
5,P00116,6.87,0.01
5,P00117,5.66,0.01
5,P00118,6.16,0.01
5,P00119,4.75,0.01
5,P00120,2.56,0.01
5,P00121,2.41,0.01
5,P00122,3.12,0.01
5,P00124,3.38,0.01
5,P00126,3.25,0.01
5,P00127,3.98,0.01
5,P00128,7.39,0.01
5,P00129,3.98,0.01
5,P00130,9.17,0.01
5,P00131,15.23,0.01
5,P00132,7.06,0.01
5,P00133,2.06,0.01
5,P00134,6.13,0.01
5,P00135,16.05,0.01
5,P00136,1.57,0.01
5,P00137,8.0,0.01
5,P00138,3.94,0.01
5,P00140,5.33,0.01
5,P00141,4.55,0.01
5,P00142,6.8,0.01
5,P00143,2.11,0.01
5,P00144,8.38,0.01
5,P00145,3.69,0.01
5,P00147,3.97,0.01
5,P00148,4.35,0.01
5,P00149,3.11,0.01
5,P00150,2.97,0.01
5,P00152,3.77,0.01
5,P00153,5.95,0.01
5,P00154,9.06,0.01
5,P00155,10.98,0.01
5,P00156,5.03,0.01
5,P00157,7.26,0.01
5,P00158,8.5,0.01
5,P00159,1.56,0.01
5,P00160,6.19,0.01
5,P00161,6.77,0.01
5,P00162,2.1,0.01
5,P00163,10.04,0.01
5,P00164,2.44,0.01
5,P00165,7.04,0.01
5,P00166,3.93,0.01
5,P00167,3.56,0.01
5,P00168,3.18,0.01
5,P00169,4.46,0.01
5,P00170,8.81,0.01
5,P00171,2.89,0.01
5,P00172,9.27,0.01
5,P00173,4.83,0.01
5,P00174,3.0,0.01
5,P00175,7.77,0.01
5,P00176,8.04,0.01
5,P00177,8.14,0.01
5,P00178,3.78,0.01
5,P00179,3.66,0.01
5,P00180,3.04,0.01
5,P00181,4.48,0.01
5,P00182,3.6,0.01
5,P00183,13.76,0.01
5,P00184,7.61,0.01
5,P00185,3.69,0.01
5,P00186,3.68,0.01
5,P00188,8.04,0.01
5,P00189,7.05,0.01
5,P00190,3.87,0.01
5,P00191,2.04,0.01
5,P00192,6.75,0.01
5,P00193,4.01,0.01
5,P00194,9.75,0.01
5,P00195,3.49,0.01
5,P00197,3.83,0.01
5,P00198,2.41,0.01
5,P00199,3.88,0.01
5,P00200,2.17,0.01
5,P00201,8.51,0.01
5,P00202,2.64,0.01
5,P00203,2.67,0.01
5,P00204,7.42,0.01
5,P00205,4.53,0.01
5,P00206,2.46,0.01
5,P00208,4.27,0.01
5,P00209,7.43,0.01
5,P00210,8.65,0.01
5,P00211,7.96,0.01
5,P00212,2.33,0.01
5,P00214,7.32,0.01
5,P00215,2.43,0.01
5,P00216,2.76,0.01
5,P00217,2.64,0.01
5,P00218,4.51,0.01
5,P00219,4.02,0.01
5,P00220,10.19,0.01
5,P00221,5.14,0.01
5,P00222,3.71,0.01
5,P00223,7.78,0.01
5,P00224,3.68,0.01
5,P00226,5.26,0.01
5,P00228,10.39,0.01
5,P00229,2.8,0.01
5,P00230,5.09,0.01
5,P00231,2.52,0.01
5,P00232,3.95,0.01
5,P00233,10.74,0.01
5,P00236,4.91,0.01
5,P00237,3.4,0.01
5,P00238,16.35,0.01
5,P00239,8.01,0.01
5,P00240,4.55,0.01
5,P00242,4.09,0.01
5,P00243,3.61,0.01
5,P00244,5.12,0.01
5,P00245,2.73,0.01
5,P00247,8.84,0.01
5,P00248,7.21,0.01
5,P00249,20.09,0.01
5,P00250,13.96,0.01
5,P00252,12.67,0.01
5,P00253,7.82,0.01
5,P00254,4.19,0.01
5,P00255,6.08,0.01
5,P00256,3.59,0.01
5,P00257,18.03,0.01
5,P00258,8.5,0.01
5,P00259,1.63,0.01
5,P00260,6.41,0.01
5,P00261,2.39,0.01
5,P00262,2.44,0.01
5,P00263,3.29,0.01
5,P00264,7.12,0.01
5,P00265,2.95,0.01
5,P00266,5.08,0.01
5,P00268,2.05,0.01
5,P00269,2.92,0.01
5,P00270,6.18,0.01
5,P00271,13.07,0.01
5,P00272,6.05,0.01
5,P00273,5.88,0.01
5,P00274,12.66,0.01
5,P00275,8.75,0.01
5,P00276,11.36,0.01
5,P00277,2.63,0.01
5,P00278,2.16,0.01
5,P00279,4.11,0.01
5,P00280,4.22,0.01
5,P00281,4.04,0.01
5,P00282,3.24,0.01
5,P00283,2.91,0.01
5,P00284,1.97,0.01
5,P00285,7.45,0.01
5,P00286,1.75,0.01
5,P00287,5.1,0.01
5,P00289,10.67,0.01
5,P00290,8.1,0.01
5,P00291,12.23,0.01
5,P00292,7.26,0.01
5,P00293,2.7,0.01
5,P00295,5.04,0.01
5,P00296,5.64,0.01
5,P00297,5.64,0.01
5,P00298,10.36,0.01
5,P00299,2.55,0.01
5,P00300,3.1,0.01
5,P00301,3.04,0.01
5,P00302,3.25,0.01
5,P00303,2.83,0.01
5,P00305,7.79,0.01
5,P00306,3.02,0.01
5,P00307,2.56,0.01
5,P00308,7.24,0.01
5,P00309,2.97,0.01
5,P00310,3.46,0.01
5,P00311,2.33,0.01
5,P00312,3.54,0.01
5,P00313,2.93,0.01
5,P00314,1.65,0.01
5,P00315,2.12,0.01
5,P00316,9.11,0.01
5,P00317,3.86,0.01
5,P00318,2.6,0.01
5,P00319,7.42,0.01
5,P00320,17.21,0.01
5,P00321,13.86,0.01
5,P00322,6.65,0.01
5,P00323,3.29,0.01
5,P00324,6.88,0.01
5,P00325,6.64,0.01
5,P00327,4.9,0.01
5,P00328,2.26,0.01
5,P00329,2.76,0.01
5,P00330,3.15,0.01
5,P00331,8.7,0.01
5,P00333,4.81,0.01
5,P00334,2.72,0.01
5,P00335,3.01,0.01
5,P00336,12.16,0.01
5,P00337,7.38,0.01
5,P00338,1.44,0.01
5,P00339,2.07,0.01
5,P00340,4.66,0.01
5,P00341,2.93,0.01
5,P00343,2.23,0.01
5,P00344,9.7,0.01
5,P00345,4.07,0.01
5,P00346,3.11,0.01
5,P00347,3.24,0.01
5,P00349,2.8,0.01
5,P00350,3.52,0.01
5,P00351,3.63,0.01
5,P00352,2.38,0.01
5,P00353,6.65,0.01
5,P00354,5.6,0.01
5,P00355,1.92,0.01
5,P00356,3.63,0.01
5,P00357,3.22,0.01
5,P00358,3.02,0.01
5,P00359,3.08,0.01
5,P00361,2.87,0.01
5,P00362,2.81,0.01
5,P00363,3.72,0.01
5,P00364,10.56,0.01
5,P00365,2.73,0.01
5,P00366,8.72,0.01
5,P00367,8.11,0.01
5,P00369,6.25,0.01
5,P00371,9.32,0.01
5,P00374,2.53,0.01
5,P00375,6.09,0.01
5,P00376,4.12,0.01
5,P00378,2.96,0.01
5,P00379,5.56,0.01
5,P00380,3.31,0.01
5,P00381,8.41,0.01
5,P00382,1.9,0.01
5,P00383,4.76,0.01
5,P00384,3.04,0.01
5,P00385,4.2,0.01
5,P00386,11.57,0.01
5,P00388,2.62,0.01
5,P00389,4.22,0.01
5,P00390,9.47,0.01
5,P00391,4.1,0.01
5,P00392,1.49,0.01
5,P00393,2.11,0.01
5,P00394,5.35,0.01
5,P00395,15.16,0.01
5,P00396,9.62,0.01
5,P00397,4.19,0.01
5,P00399,3.51,0.01
5,P00400,3.96,0.01
5,P00401,4.24,0.01
5,P00402,3.64,0.01
5,P00404,6.01,0.01
5,P00405,4.06,0.01
5,P00406,4.16,0.01
5,P00407,2.71,0.01
5,P00409,10.53,0.01
5,P00410,15.6,0.01
5,P00411,2.03,0.01
5,P00412,2.91,0.01
5,P00413,5.35,0.01
5,P00414,5.35,0.01
5,P00415,5.24,0.01
5,P00417,3.6,0.01
5,P00418,3.11,0.01
5,P00419,7.02,0.01
5,P00420,2.93,0.01
5,P00421,2.61,0.01
5,P00422,2.87,0.01
5,P00423,2.62,0.01
5,P00424,5.35,0.01
5,P00425,3.68,0.01
5,P00426,2.35,0.01
5,P00427,7.76,0.01
5,P00428,6.75,0.01
5,P00430,4.47,0.01
5,P00431,4.1,0.01
5,P00432,2.54,0.01
5,P00433,9.11,0.01
5,P00434,2.09,0.01
5,P00435,3.0,0.01
5,P00436,2.46,0.01
5,P00437,9.4,0.01
5,P00438,5.86,0.01
5,P00439,13.58,0.01
5,P00440,2.62,0.01
5,P00441,5.2,0.01
5,P00442,6.19,0.01
5,P00443,9.33,0.01
5,P00444,2.1,0.01
5,P00445,11.9,0.01
5,P00446,14.01,0.01
5,P00447,14.32,0.01
5,P00448,3.04,0.01
5,P00449,4.09,0.01
5,P00450,2.36,0.01
5,P00451,11.78,0.01
5,P00452,4.67,0.01
5,P00453,2.75,0.01
5,P00454,10.48,0.01
5,P00455,4.93,0.01
5,P00456,2.8,0.01
5,P00457,10.02,0.01
5,P00458,3.69,0.01
5,P00460,15.61,0.01
5,P00461,2.97,0.01
5,P00462,3.56,0.01
5,P00463,5.69,0.01
5,P00464,2.64,0.01
5,P00465,6.28,0.01
5,P00466,3.24,0.01
5,P00467,4.11,0.01
5,P00468,9.6,0.01
5,P00469,5.03,0.01
5,P00471,8.55,0.01
5,P00472,3.12,0.01
5,P00473,8.17,0.01
5,P00474,4.57,0.01
5,P00475,3.08,0.01
5,P00476,4.27,0.01
5,P00477,8.05,0.01
5,P00479,6.3,0.01
5,P00481,5.45,0.01
5,P00482,2.89,0.01
5,P00483,3.47,0.01
5,P00484,12.72,0.01
5,P00485,10.23,0.01
5,P00486,4.27,0.01
5,P00487,6.04,0.01
5,P00488,13.2,0.01
5,P00489,3.13,0.01
5,P00490,6.79,0.01
5,P00491,2.56,0.01
5,P00492,2.63,0.01
5,P00493,2.98,0.01
5,P00494,8.75,0.01
5,P00495,9.27,0.01
5,P00496,3.9,0.01
5,P00497,2.18,0.01
5,P00498,4.1,0.01
5,P00499,5.89,0.01
5,P00500,18.8,0.01
5,P00501,3.86,0.01
5,P00502,2.27,0.01
5,P00503,8.59,0.01
5,P00504,2.72,0.01
5,P00505,2.87,0.01
5,P00506,2.05,0.01
